,enmo_h0,enmo_h1,enmo_h10,enmo_h11,enmo_h12,enmo_h13,enmo_h14,enmo_h15,enmo_h16,enmo_h17,enmo_h18,enmo_h19,enmo_h2,enmo_h20,enmo_h21,enmo_h22,enmo_h23,enmo_h3,enmo_h4,enmo_h5,enmo_h6,enmo_h7,enmo_h8,enmo_h9,enmo_w1,enmo_w10,enmo_w101,enmo_w11,enmo_w12,enmo_w13,enmo_w14,enmo_w15,enmo_w16,enmo_w17,enmo_w18,enmo_w19,enmo_w2,enmo_w20,enmo_w21,enmo_w22,enmo_w23,enmo_w24,enmo_w25,enmo_w26,enmo_w27,enmo_w28,enmo_w29,enmo_w3,enmo_w30,enmo_w31,enmo_w32,enmo_w33,enmo_w34,enmo_w35,enmo_w36,enmo_w37,enmo_w38,enmo_w39,enmo_w4,enmo_w40,enmo_w41,enmo_w42,enmo_w43,enmo_w44,enmo_w45,enmo_w46,enmo_w47,enmo_w48,enmo_w49,enmo_w5,enmo_w50,enmo_w51,enmo_w52,enmo_w53,enmo_w54,enmo_w55,enmo_w56,enmo_w57,enmo_w58,enmo_w59,enmo_w6,enmo_w60,enmo_w61,enmo_w62,enmo_w63,enmo_w64,enmo_w65,enmo_w66,enmo_w67,enmo_w68,enmo_w69,enmo_w7,enmo_w70,enmo_w71,enmo_w72,enmo_w73,enmo_w74,enmo_w75,enmo_w76,enmo_w77,enmo_w78,enmo_w79,enmo_w8,enmo_w80,enmo_w81,enmo_w82,enmo_w83,enmo_w84,enmo_w85,enmo_w86,enmo_w87,enmo_w88,enmo_w89,enmo_w9,enmo_w90,enmo_w91,enmo_w92,enmo_w93,enmo_w94,enmo_w95,enmo_w96,enmo_w97,enmo_w99,id,light_h0,light_h1,light_h10,light_h11,light_h12,light_h13,light_h14,light_h15,light_h16,light_h17,light_h18,light_h19,light_h2,light_h20,light_h21,light_h22,light_h23,light_h3,light_h4,light_h5,light_h6,light_h7,light_h8,light_h9,light_w1,light_w10,light_w101,light_w11,light_w12,light_w13,light_w14,light_w15,light_w16,light_w17,light_w18,light_w19,light_w2,light_w20,light_w21,light_w22,light_w23,light_w24,light_w25,light_w26,light_w27,light_w28,light_w29,light_w3,light_w30,light_w31,light_w32,light_w33,light_w34,light_w35,light_w36,light_w37,light_w38,light_w39,light_w4,light_w40,light_w41,light_w42,light_w43,light_w44,light_w45,light_w46,light_w47,light_w48,light_w49,light_w5,light_w50,light_w51,light_w52,light_w53,light_w54,light_w55,light_w56,light_w57,light_w58,light_w59,light_w6,light_w60,light_w61,light_w62,light_w63,light_w64,light_w65,light_w66,light_w67,light_w68,light_w69,light_w7,light_w70,light_w71,light_w72,light_w73,light_w74,light_w75,light_w76,light_w77,light_w78,light_w79,light_w8,light_w80,light_w81,light_w82,light_w83,light_w84,light_w85,light_w86,light_w87,light_w88,light_w89,light_w9,light_w90,light_w91,light_w92,light_w93,light_w94,light_w95,light_w96,light_w97,light_w99
361,,,0.04407564,0.021790102,0.03231176,0.05128443,0.055532392,,,,0.030236848,0.025891906,,0.02981514,0.033279907,,,,,,,0.049685486,0.047450695,0.046781518,0.029459191,,,,,,,,,,,,0.050473604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a313293,,,21.407104,33.884926,7.2046494,11.910406,0.12064083,,,,0.64503604,0.7323408,,0.8488551,0.9216766,,,,,,,21.58435,87.68035,19.828129,16.073153,,,,,,,,,,,,28.043112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,0.0035526252,0.0050556115,0.029438125,0.028567297,0.029525373,0.030545473,0.02575235,0.024921209,0.027276661,0.03611252,0.03428441,0.03750495,0.0042635673,0.025260042,0.016505426,0.011081629,0.0034785657,0.004862681,0.005360027,0.00530443,0.006416867,0.011093874,0.017390037,0.024585482,,0.016872004,,0.01921476,0.019081706,0.026238797,0.02087363,0.013136797,0.019684209,0.016471349,0.020021088,0.016391702,0.034418177,0.016017204,0.018528087,0.016303489,0.01759192,0.028131628,0.016972201,,,,,0.02616143,,,,,,,,,,,0.024732156,,,,,,,,,,,0.02145694,,,,,,,,,,,0.012896581,,,,,,,,,,,0.016464027,,,,,,,,,,,0.014030097,,,,,,,,,,,0.017101625,,,,,,,,,,5af79adb,21.50946,19.626951,116.337944,83.35361,144.40698,258.89014,176.42963,102.21287,75.683075,50.556175,27.321611,8.78753,17.744099,7.206427,4.6706824,9.670633,23.22379,16.032635,14.577162,13.081838,11.141106,12.584826,17.187208,40.765472,,46.38818,,81.056145,25.366137,48.690937,54.791325,93.86909,56.30329,102.03127,17.22072,81.06632,30.19139,46.29399,34.391964,109.1064,132.7654,53.21958,10.258491,,,,,105.75271,,,,,,,,,,,26.939783,,,,,,,,,,,50.660522,,,,,,,,,,,6.77645,,,,,,,,,,,14.85288,,,,,,,,,,,5.648651,,,,,,,,,,,30.456705,,,,,,,,,
363,0.037005465,0.023845604,0.021123065,0.028857512,0.02536117,0.02424484,0.019790182,0.023706345,0.026252428,0.024262836,0.030599928,0.039104868,0.019490238,0.038276374,0.033742223,0.032737352,0.03954966,0.019033194,0.014374717,0.012536562,0.010520778,0.012753531,0.023827454,0.020558098,0.028759426,0.03362717,,0.029718095,0.028226087,0.030924462,0.029068563,0.029642642,0.026670769,0.029868606,0.025224606,0.026093516,0.027255956,0.021714415,0.0103396885,0.023800112,0.025262898,,,,,,,0.02084872,,,,,,,,,,,0.027713047,,,,,,,,,,,0.015259847,,,,,,,,,,,0.019928815,,,,,,,,,,,0.02028094,,,,,,,,,,,0.025584513,,,,,,,,,,,0.027960692,,,,,,,,,,5b2c9b83,37.993332,36.685272,25.694143,23.003263,22.114866,27.212345,31.649614,33.552536,33.402237,31.321768,23.724398,21.142977,24.982944,18.00078,20.103449,30.126217,46.860264,15.133022,12.952905,13.841112,13.590638,12.977996,19.275549,19.80155,30.123629,27.422352,,13.408673,9.100776,16.275543,49.718414,19.256847,40.27751,33.54353,54.739235,46.036068,14.545959,29.833801,26.562117,16.0,16.0,,,,,,,22.46208,,,,,,,,,,,18.298666,,,,,,,,,,,11.711755,,,,,,,,,,,9.003865,,,,,,,,,,,20.656271,,,,,,,,,,,27.256636,,,,,,,,,,,17.118433,,,,,,,,,
364,0.017672174,0.022023935,0.09253285,0.16919427,0.067402884,0.06518694,0.095182635,0.09580784,0.124902986,0.10083478,0.068583965,0.07089294,0.014157712,0.039621025,0.020452807,0.021956569,0.023724029,0.016240248,0.012456581,0.013589115,0.036403652,0.06832068,0.08055828,0.072054856,,0.09374461,,0.10249621,0.06818371,0.06348229,0.03661044,0.060250893,0.07387829,0.06632571,0.028075565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11424237,,,,,,,,,,,0.098322965,,,,,,,,,,,0.08354454,,,,,,,,,,,0.07092583,,,,,,,,,,5b66b6f2,3.9824185,3.2085166,50.70978,396.92648,31.898005,133.19704,180.74297,95.570885,116.74343,98.134895,6.1722608,4.9462056,5.6716003,7.404808,3.5996213,3.2674093,3.5647323,4.54997,6.5700145,5.603347,4.851213,15.938688,58.228893,22.811577,,85.19853,,55.369415,54.56695,62.232655,14.609742,5.792585,63.993587,63.745277,0.8906377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.49533,,,,,,,,,,,205.57787,,,,,,,,,,,49.801517,,,,,,,,,,,49.88425,,,,,,,,,
365,0.009232346,0.010743718,0.016295368,0.012120326,0.009516972,0.0051298146,0.0057821153,0.0071681566,0.0059091807,0.0066788,0.0038443652,0.003389039,0.0021468976,0.0039640027,0.0048549743,0.011548355,0.0021131246,0.0057624374,0.003521237,0.0023857479,0.008263872,0.003791293,0.007500849,0.013534699,,1.6094957e-05,,1.9674822e-05,0.00012793722,0.0015004923,,0.0017026692,0.008103338,0.0014186287,0.0067809126,0.004180217,,0.015060933,0.012458815,0.0046695634,0.0003134932,7.058439e-06,8.138722e-06,0.0073870015,0.006108114,0.0006144876,,,,,,,,,,,,,,,,,,,,,,,,0.0075869923,,,,,,,,,,,0.01626726,,,,,,,,,,,0.0044140895,,,,,,,,,,,0.010391461,,,,,,,,,,,0.011176174,,,,,,,,,,5b9ff85e,72.28118,60.56774,20.511524,19.76234,18.568668,16.61905,15.404355,21.903635,28.639986,24.570532,23.270178,17.821922,48.854298,26.386827,25.949167,34.992207,61.079754,37.140854,25.427408,13.713966,14.759211,15.400277,14.641064,19.908615,,15.25,,15.25,15.25,15.25,,15.25,15.25,15.25,15.25,15.25,,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,15.25,,,,,,,,,,,,,,,,,,,,,,,,78.97269,,,,,,,,,,,31.229477,,,,,,,,,,,30.034369,,,,,,,,,,,12.865493,,,,,,,,,,,19.091064,,,,,,,,,
366,,,0.037065145,0.04121281,0.052452676,0.046545558,0.042343844,0.04158529,0.041392773,0.03768641,0.05000267,0.044955887,,0.026032958,0.0065925675,1.8687564e-05,0.0005356622,,,,,0.002052143,0.019792078,0.03833487,,0.045598615,,0.03893683,0.05136328,0.032604005,0.04658002,0.025579102,0.04535081,0.026456067,5.936366e-05,0.04159007,0.03282389,0.07272237,0.046390034,0.0034804132,0.036630295,0.029980589,0.0298311,0.00013226102,,,,0.041930374,,,,,,,,,,,0.044878807,,,,,,,,,,,0.04078584,,,,,,,,,,,0.04997249,,,,,,,,,,,0.051725496,,,,,,,,,,,0.04642482,,,,,,,,,,,0.05334789,,,,,,,,,,5c186496,,,10.022569,20.312492,29.158398,12.052028,11.290037,8.8052845,6.0308194,9.292255,12.738559,11.834384,,11.355968,8.70521,12.063545,2.2395835,,,,,12.995022,15.528001,13.946093,,13.437686,,14.056065,9.634296,12.272553,19.367361,7.009189,6.530928,21.414066,3.725384,12.165941,11.8668785,11.286634,14.401022,6.5427613,15.289586,8.431746,8.020695,1.5,,,,10.423356,,,,,,,,,,,7.3341594,,,,,,,,,,,52.536865,,,,,,,,,,,10.787548,,,,,,,,,,,12.290084,,,,,,,,,,,7.5504813,,,,,,,,,,,10.242503,,,,,,,,,
367,,,0.045134034,0.04520679,0.127517,0.103630446,0.08279265,0.28794533,0.21036519,0.047332667,0.06410074,0.08712836,,0.0916374,0.051462173,0.026082449,0.013903987,,,,,,,0.052904885,,,,,,,,,,,,,0.09750762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c22f241,,,2.472343,2.6550357,120.53698,256.83408,39.35,389.11288,100.46737,2.5321834,4.812839,7.1531215,,6.6074605,4.377918,0.0,0.0,,,,,,,4.4445214,,,,,,,,,,,,,71.955574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,0.01761093,0.016612396,0.06994478,0.1352619,0.069341086,0.058594685,0.058776524,0.069466144,0.061817024,0.10509089,0.096293785,0.09083003,0.025523178,0.1015702,0.04545147,0.025700921,0.01620454,0.019642431,0.012740214,0.014272784,0.034122635,0.05451541,0.059230153,0.080219485,,0.09245625,,0.097045675,0.048692927,,,0.03841736,0.014206503,0.014455219,0.07017513,0.03283172,,0.004739595,0.08280781,0.021128856,0.011779523,0.0025624607,0.022093924,0.02020578,0.13904878,,0.020039195,,0.022883764,,0.016176641,,,,,,,,,,,,,,,,,,,0.095929675,,,,,,,,,,,0.10692239,,,,,,,,,,,0.09157542,,,,,,,,,,,0.057567116,,,,,,,,,,,0.07509845,,,,,,,,,,5c2c136d,5.6828475,6.5615935,16.95025,116.86099,90.83942,51.792103,50.446693,48.58908,78.7507,229.94998,26.820068,9.832224,5.649425,6.6871367,9.426852,6.370013,5.675965,7.0858197,6.6663175,6.947398,5.3828015,8.664062,12.700285,33.246155,,151.48355,,13.9022875,17.57583,,,19.730646,4.2473335,0.8802094,8.847212,3.2896063,,1.9029958,6.041736,6.8072195,10.820229,13.7904415,18.768108,8.139958,0.72983736,,6.9403205,,19.50775,,12.270833,,,,,,,,,,,,,,,,,,,9.226581,,,,,,,,,,,175.13013,,,,,,,,,,,19.084597,,,,,,,,,,,21.993355,,,,,,,,,,,27.495024,,,,,,,,,
369,0.006054339,0.0052555567,0.056280106,0.04970198,0.119361736,0.10937323,0.050476976,0.05085168,0.104328215,0.04582553,0.058339424,0.05923796,0.0051263324,0.047163267,0.040565565,0.0323574,0.012903956,0.0032328214,0.003553532,0.005384721,0.021633983,0.070119195,0.046119206,0.04230239,,0.040452953,,0.059565276,0.0574648,0.04163422,0.030543538,0.0423521,0.045084063,0.046503834,0.0462511,0.041405484,0.057470042,0.038961787,0.059157662,0.04924953,0.038158707,0.0565361,0.04098041,0.048398305,,,,0.048099387,,,,,,,,,,,0.032390967,,,,,,,,,,,0.03747455,,,,,,,,,,,0.02834122,,,,,,,,,,,0.032400563,,,,,,,,,,,0.04070148,,,,,,,,,,,0.05154233,,,,,,,,,,5cd83147,2.6829064,3.3668008,40.233723,27.99941,26.181414,23.67615,17.529535,9.455161,6.3404346,4.726373,3.9821813,3.6359506,3.3078916,4.0302563,3.1987195,2.9162476,2.7955194,3.6464624,3.9701972,4.266859,4.7456403,5.2846856,14.356534,36.034973,,14.208628,,9.986823,9.562199,16.423798,6.6596313,17.782091,6.3273144,8.410802,5.839043,3.6270494,12.719696,8.5628605,6.5602827,9.806187,8.101353,8.501329,11.071283,2.9202642,,,,11.664838,,,,,,,,,,,8.174847,,,,,,,,,,,20.487707,,,,,,,,,,,16.31413,,,,,,,,,,,20.046717,,,,,,,,,,,9.696198,,,,,,,,,,,17.273481,,,,,,,,,
370,0.003755981,0.0025989895,0.044869125,0.068132415,0.08346007,0.100674435,0.0938649,0.08562647,0.06824683,0.10622423,0.11822658,0.09522437,0.003887175,0.085425206,0.063658826,0.044699006,0.017692247,0.0043017254,0.0031517996,0.0030269187,0.003664809,0.007717069,0.041399814,0.06671877,,0.053514708,,0.0310192,0.055075966,0.046265323,0.047079097,0.03227623,0.033681616,0.026142215,0.056398716,0.09295693,,0.0472312,0.09990645,0.072591946,0.04587694,0.043249436,0.04021177,0.034158245,,,,,,,,,,,,,,,0.07840357,,,,,,,,,,,0.06659394,,,,,,,,,,,0.07603121,,,,,,,,,,,0.044879902,,,,,,,,,,,0.040216416,,,,,,,,,,,0.030687695,,,,,,,,,,5d3b6ea5,10.639306,12.079296,17.815617,48.23494,51.009964,54.661064,25.08536,22.443232,28.04055,11.2680435,12.548655,10.446722,13.519286,7.440836,7.1108155,9.988413,9.525098,14.959277,16.399267,17.839258,19.27925,20.979313,22.524084,17.19033,,10.131148,,13.215316,32.884434,10.4293585,13.414289,17.102512,13.661682,12.368477,26.955687,35.96609,,15.127227,26.10798,22.151197,16.680485,9.556451,15.096504,27.589031,,,,,,,,,,,,,,,16.249844,,,,,,,,,,,44.406616,,,,,,,,,,,30.655363,,,,,,,,,,,16.34045,,,,,,,,,,,20.164984,,,,,,,,,,,12.223441,,,,,,,,,
371,0.016633697,0.031881616,0.010323245,0.016967032,0.015189807,0.019419547,0.013649078,0.012506169,0.031479083,0.021038868,0.009035563,0.014199065,0.03819135,0.0052393563,0.012810822,0.038611535,0.023667201,0.024634726,0.034793094,0.049453508,0.049043182,0.0,0.012311081,0.005299592,,0.0047679413,,0.006540814,0.022145182,,,,0.018135337,0.024937775,0.037659656,,,,,,,,,,,,,,,,,,,,,,,,0.026479881,,,,,,,,,,,0.014224378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0044984506,,,,,,,,,,5d762840,105.842155,105.761665,26.09067,23.901657,25.289982,57.819313,48.61134,15.468363,68.41618,171.8323,12.837093,1.0776219,126.49811,9.83118,19.586754,61.004272,45.973637,124.77855,146.93501,104.95254,101.42768,109.09237,188.87485,75.30269,,12.676343,,38.226467,60.99197,,,,28.776632,117.75036,57.646725,,,,,,,,,,,,,,,,,,,,,,,,155.29741,,,,,,,,,,,2.26459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8094993,,,,,,,,,
372,0.0209995,0.018000998,0.08133673,0.056135282,0.067931786,0.05795291,0.058530543,0.1391808,0.10729534,0.08153152,0.11911639,0.09895231,0.026598008,0.03576959,0.06602437,0.021434028,0.010138911,0.030315338,0.026703745,0.026976712,0.025570072,0.038574815,0.07618259,0.09887315,,0.047690198,,0.024514541,0.026914164,0.048917916,0.008928542,0.0,0.0007598814,,0.0006273514,,,2.5430652e-05,0.0,0.0,,4.204357e-05,0.12194234,0.0853915,0.12280616,0.07920226,0.06875945,,0.0014385622,0.001672556,,,,0.059689116,0.045329727,,,,,,0.027274258,0.010708227,0.014034524,,,,0.010897022,,9.8104036e-05,0.04411591,0.00019621132,0.0352832,0.028678425,0.011469834,0.017279439,0.045928914,,0.03015371,0.021906786,0.069417454,0.044319525,,,,,,,,,,,0.042220183,,,,,,,,,,,0.027886845,,,,,,,,,,,0.020106474,,,,,,,,,,5d885b20,41.408756,22.56653,19.110744,26.51617,18.855581,15.591099,15.889692,10.011619,8.029097,15.454173,11.986113,6.4468617,9.629152,8.932603,23.797127,29.81298,47.868904,21.838594,12.099579,26.66897,28.659342,31.268644,17.425037,19.181063,,27.54372,,27.086695,26.700836,26.276093,25.742117,25.343512,25.093884,,23.95093,,,23.2647,22.651054,22.37891,,21.558044,2.0110404,4.962457,6.8175735,15.104578,3.6364996,,6.6946054,7.7282376,,,,15.581702,17.031946,,,,,,39.857025,41.06076,42.97642,,,,51.184994,,54.22424,10.530532,56.10456,57.96899,59.715195,62.144524,63.139027,65.1174,,17.35671,15.710472,27.465408,8.5030575,,,,,,,,,,,11.013857,,,,,,,,,,,28.379702,,,,,,,,,,,28.191063,,,,,,,,,
373,0.01581292,0.022068659,0.02988741,0.021129483,0.030729728,0.018987741,0.051422875,0.055601105,0.06440966,0.048701167,0.053912424,0.07311742,0.006035365,0.05934867,0.051528305,0.032761578,0.014913943,0.0017741208,0.01514795,0.0077688643,0.028899059,0.013840982,0.012284259,0.018038457,,0.067348674,,0.07436729,0.0536734,0.0071658553,,0.066351146,0.00040412982,0.029910492,0.015844189,0.023191944,,0.07116415,0.027526405,0.012573907,0.018342474,0.019042406,0.015822431,0.031455766,0.015116071,0.03533094,0.016081613,,0.00812653,,,,,,,,,,0.058211688,,,,,,,,,,,0.04331447,,,,,,,,,,,0.031921364,,,,,,,,,,,0.06905606,,,,,,,,,,,0.004719355,,,,,,,,,,,0.00026699636,,,,,,,,,,5ddbac80,12.810029,11.736309,30.013397,38.903267,15.957902,18.273153,45.19502,25.401869,8.836327,6.5976915,15.431582,7.182942,19.425531,10.147862,9.205259,9.005027,6.8482795,17.105862,16.778198,22.029577,7.844547,14.381173,22.882113,22.138067,,5.973444,,18.842127,2.9412994,1.6327254,,4.70109,6.8457427,7.667454,1.8397641,3.1725261,,14.438035,27.590372,14.3942,8.049051,0.6518978,0.91951966,5.483104,15.388628,16.183311,29.4603,,24.509184,,,,,,,,,,19.364294,,,,,,,,,,,6.7391486,,,,,,,,,,,14.378212,,,,,,,,,,,11.0552635,,,,,,,,,,,11.694252,,,,,,,,,,,9.163454,,,,,,,,,
374,0.01054746,0.010615274,0.008231903,0.010732364,0.012371095,0.011089835,,0.011163822,0.01385747,0.013198455,0.022031344,0.007400084,,0.011010357,0.011357184,0.008285586,0.012834259,0.015641036,0.015401431,0.008966045,,0.012641297,0.01269529,0.008838421,,0.012491345,,,,,,,,,,,0.017724207,,,,,,,,,,,0.007865969,,,,,,,,,,,0.01071936,,,,,,,,,,,0.01164166,,,,,,,,,,,0.014399264,,,,,,,,,,,0.013241818,,,,,,,,,,,0.013041731,,,,,,,,,,,0.012378017,,,,,,,,,,5e359a08,34.851223,35.416264,30.048887,36.716694,37.132355,35.681675,,35.57068,33.195236,23.970186,40.955097,18.486717,,31.20626,35.18165,26.6942,33.230415,40.27496,40.291164,34.12446,,37.406696,24.918941,25.593155,,21.0,,,,,,,,,,,17.478668,,,,,,,,,,,26.213415,,,,,,,,,,,34.910187,,,,,,,,,,,36.103836,,,,,,,,,,,38.15862,,,,,,,,,,,39.259354,,,,,,,,,,,33.260418,,,,,,,,,,,21.0,,,,,,,,,
375,0.005411021,0.007440529,0.014231702,0.014326398,0.019568019,0.0246444,0.031330824,0.012781989,0.015906515,0.02718438,0.027543016,0.027074343,0.003681397,0.03485722,0.024901344,0.015766762,0.0123963915,0.0032570167,0.0030288207,0.0068145692,0.005094213,0.01002962,0.012765348,0.012402873,,0.012895434,,0.012544875,,1.0915042e-05,6.4941382e-06,,7.052733e-07,4.483154e-05,0.022757057,0.0039673434,,9.7629774e-05,0.0022247199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0505555,,,,,,,,,,,0.015816094,,,,,,,,,,,0.019467205,,,,,,,,,,,0.020303382,,,,,,,,,,5e55e9fd,27.722504,29.834545,32.559837,24.308605,34.75248,77.93376,41.620247,24.62005,18.151638,7.6853304,13.270607,19.973024,28.139221,20.962097,21.688822,19.310394,25.412357,27.663132,27.18704,26.710953,26.234861,24.687475,49.316772,33.587696,,5.553314,,21.064405,,2.4924765,3.4387531,,4.856699,4.193,80.44674,90.59914,,38.94215,1.6791679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.433258,,,,,,,,,,,15.330844,,,,,,,,,,,26.36717,,,,,,,,,,,8.166208,,,,,,,,,
376,,,0.05134364,0.049274728,0.04832746,0.049870964,0.046832256,0.04705649,0.04657524,0.0458194,0.05004698,0.04731156,0.05174907,0.046677515,0.048028644,0.048171937,0.048503056,,0.046353463,0.046305593,0.046831295,0.05084299,0.04746353,0.04850377,,0.046642024,,,0.046360373,0.046857063,0.04632946,0.04725587,0.04763717,,0.04768822,,,0.049436253,0.050929096,0.051486038,,,0.0559317,,0.057863712,,,0.04568417,,,,,,,,,,,0.043343347,,,,,,,,,,,0.04575114,,,,,,,,,,,,,,,,,,,,,,0.04745621,,,,,,,,,,,0.047338046,,,,,,,,,,,0.046903446,,,,,,,,,,5e57bd12,,,18.0,18.0,18.0,18.0,18.0,15.260405,17.893644,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,,18.0,18.0,18.0,18.0,18.0,18.0,,18.0,,,18.0,18.0,18.0,18.0,18.0,,18.0,,,18.0,18.0,18.0,,,18.0,,18.0,,,14.589426,,,,,,,,,,,18.0,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,18.0,,,,,,,,,,,18.0,,,,,,,,,
377,,,0.005561224,0.025863653,0.019402537,0.008488842,0.005958997,0.003561935,0.003707523,0.0042971177,0.006323097,0.0031982043,,0.0020379794,0.00148664,0.00013835976,0.0014981106,,,,0.016353726,0.025527738,0.01185411,0.031833068,0.0077130636,,,0.0008921188,0.002293538,0.003433273,0.005414003,0.008255828,0.0022941288,1.6163198e-05,9.170416e-06,,0.021042574,,,,,,,,,,,0.0340996,,,,,,,,,,,0.0062005688,,,,,,,,,,,0.012747438,,,,,,,,,,,0.0012073884,,,,,,,,,,,0.0012244614,,,,,,,,,,,,,,,,,,,,,,0.0012933409,,,,,,,,,,5ea2c305,,,0.63240016,1.1316174,0.80136347,0.49010167,1.3935484,1.5235215,1.4422972,1.900291,1.6785437,0.744585,,1.9550698,0.33333334,0.33333334,0.33333334,,,,3.3399765,3.724882,2.6472905,1.6072322,11.082437,,,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,0.33333334,,2.8591912,,,,,,,,,,,2.9553123,,,,,,,,,,,0.33333334,,,,,,,,,,,0.33333334,,,,,,,,,,,0.33333334,,,,,,,,,,,0.33333334,,,,,,,,,,,,,,,,,,,,,,0.33333334,,,,,,,,,
378,0.0057049515,0.0046959645,0.018832972,0.0165451,0.010642997,0.02979821,0.028013535,0.018549457,0.029734986,0.03358368,0.036267553,0.046123706,0.005505884,0.041917004,0.025018904,0.016567297,0.0075334907,0.004503235,0.00709601,0.006229316,0.007351913,0.0253033,0.043476433,0.027482204,,0.0065247603,,0.005693004,0.004663076,0.002312445,0.0113362605,0.016181318,0.012918498,0.021127181,0.011744484,0.002522585,,0.004298106,0.012558118,0.028630897,0.024399804,0.041533995,0.05296824,0.011114245,,,,0.052039076,,,,,,,,,,,0.017160457,,,,,,,,,,,0.02811267,,,,,,,,,,,0.012322544,,,,,,,,,,,0.009636312,,,,,,,,,,,0.025036791,,,,,,,,,,,0.012479544,,,,,,,,,,5ed5f205,10.461235,10.948705,20.16123,12.086506,20.70542,61.070316,78.052444,53.674973,37.227962,19.380102,19.082745,14.195371,11.489562,8.11941,9.955617,10.745149,10.664627,12.030419,12.571276,13.112133,19.000053,15.455481,8.643103,21.541489,,60.04133,,4.0316534,10.6697035,14.581203,15.545014,9.978966,33.520824,6.780973,38.741184,109.30624,,40.34048,7.3743286,3.2652187,10.598058,13.138495,9.911816,0.5,,,,52.723236,,,,,,,,,,,6.5876913,,,,,,,,,,,70.67783,,,,,,,,,,,11.815554,,,,,,,,,,,4.349685,,,,,,,,,,,6.3242064,,,,,,,,,,,41.619987,,,,,,,,,
379,0.004971403,0.0054099974,0.09821107,0.10592067,0.11630675,0.070368774,0.08123647,0.08261244,0.07761658,0.0926314,0.07048182,0.045126628,0.007338574,0.024741447,0.01436714,0.0051492197,0.0062957816,0.006015028,0.004648158,0.0057764137,0.010950887,0.044450838,0.06506594,0.09139478,,0.041468564,,0.04816181,0.04846838,0.032699917,0.04834227,0.054959934,0.0683851,0.06848876,0.07475223,0.055838116,,0.03889307,0.022382043,0.024548382,0.052179772,0.056240838,0.056117266,0.05738645,0.065265454,0.039324522,0.055366877,,,,,,,,,,,,,,,,,,,,,,,0.02792132,,,,,,,,,,,0.049090806,,,,,,,,,,,0.049359277,,,,,,,,,,,0.0552747,,,,,,,,,,,0.042792767,,,,,,,,,,5ee595e8,6.2880535,6.5119596,85.868935,149.99681,124.493546,56.68989,59.051697,61.942963,55.910244,67.87785,18.698725,10.496267,6.3230667,6.3465476,6.1462646,6.0181565,6.1556125,6.403829,6.5504465,6.6970644,6.2287073,9.318209,14.077535,65.86364,,10.649525,,22.152082,17.78881,21.576067,10.165274,26.570814,16.148561,27.436779,26.270617,84.374405,,62.913418,3.8566658,9.219148,6.5572,41.54651,45.770214,20.219229,148.91415,61.493027,35.11321,,,,,,,,,,,,,,,,,,,,,,,8.63598,,,,,,,,,,,113.53152,,,,,,,,,,,34.80262,,,,,,,,,,,44.262142,,,,,,,,,,,7.923147,,,,,,,,,
